FIFO,1.9286423258467873,1.4854578868877033,1.5552285015506784,3.3526444681277523,11.144467048405975
procs,2.088567788121749,1.601726574979626,1.5661759566500355,6.904601600812128,11.144467048405975
area,2.1805639614391623,1.6639054839807244,1.6010697908903975,8.103785732333852,11.144467048405975
length,2.221221895959749,1.6699527978740552,1.600514334115564,8.445063236850991,11.144467048405975
