FIFO,1.8517989763277254,1.4018457003954943,1.3820311123285245,2.9585460724282666,9.552084173165658
procs,1.9647223038126516,1.452466487140559,1.4311943815869692,5.773877583650446,9.552084173165658
area,2.088438490916225,1.529273517439375,1.5034958622525736,7.252071102004107,9.552084173165658
length,2.124126691783142,1.5464533989639742,1.523903519759867,7.440226956802203,9.552084173165658
