FIFO,2.7910711449285364,1.4363966802849157,1.5681952213752448,5.0562230618902255,5.256876021390529
procs,2.7910860277447784,1.448835556605057,1.568946189527517,5.498993640914243,5.256876021390529
area,2.7909421512726746,1.4743087674030781,1.5697812018130042,5.820024062821492,5.256876021390529
length,2.7907243811472147,1.4725272243006804,1.5695481009755243,5.9297641323312895,5.256876021390529
