FIFO,1.355981275261601,1.4475309871612763,1.3057238764361239,2.5711372143894056,9.55256264010885
procs,1.3954986013375246,1.4866756647314294,1.3584460245615588,4.306630091735289,9.55256264010885
area,1.4680832114023532,1.5670733876007898,1.4561498812067832,6.078284240536181,9.55256264010885
length,1.4831657120283939,1.57751131512469,1.4716390916969717,6.216617271925256,9.55256264010885
