Jump,ICPP22,TOPC24,Fair,minTime,minArea,Topt
1,1581080944519.743,1640850184326.5447,1436327622012.4685,2821733723199.0576,12289438703779.043,1119469052642.5798,1119469052642.5798,680236079271.5795
2,1771940252196.195,1738362476986.5344,1571669564982.0017,3278339695434.5117,11793428045310.484,1190869921012.0813,1190869921012.0813,770137400685.3055
3,1617863613574.452,1617146054439.993,1445636053772.8318,3041708397998.97,11488519229409.736,1107192034697.6765,1107192034697.6765,725537028989.1044
4,1456451422505.2378,1620735796255.6064,1412302619450.9033,2793250646792.214,10723542421270.635,1111603538610.3179,1111603538610.3179,623412609578.4991
5,1467443985660.7402,1684695201532.5474,1487635364902.1565,2957326954278.919,9163167654169.135,1150812206209.1643,1150812206209.1643,586338349013.4454
6,1577655721338.136,1666780412474.6902,1486388128406.847,2868152203288.2974,9616865016801.346,1143955109449.606,1143955109449.606,666674774567.7117
7,1623296937970.099,1719025397868.5154,1600947545826.7139,2992358412660.297,11086884126783.385,1172225188586.8499,1172225188586.8499,534242398244.9318
8,1336720929386.5938,1638039859091.1562,1415892296222.8262,2948345279017.5063,9209691797856.447,1125441424811.2932,1125441424811.2932,427091797596.62177
9,1688163165567.9434,1861794597131.2146,1749295911952.439,3212944075658.3267,10764528634876.97,1212288674583.5396,1212288674583.5396,519526161336.07837
1,1710490162761.901,1678372890024.971,1500416335667.3916,2870297237356.2583,10754531641261.803,1186636894528.13,1186636894528.13,803271669052.8229
2,2186954978688.4438,1624838698443.9739,1528847264508.467,3183472245756.8667,14220706662443.201,1139539737797.9053,1139539737797.9053,1018615756546.4913
3,1441508788780.066,1621561725220.2654,1476503768798.048,2998238922138.2427,10782700159750.766,1141753295756.6758,1141753295756.6758,566183413194.6597
4,1741862843582.956,1736659198626.1887,1569734585548.4282,3368344385044.678,12153703484573.098,1194280425956.4043,1194280425956.4043,683773611401.2563
5,1539359136452.1711,1678381999185.9941,1526696788798.1326,3132880173062.0825,12128334320210.771,1179220463831.8843,1179220463831.8843,588081155972.3268
6,1314162169790.974,1589694469979.348,1429370887662.3694,2630037395298.9,9495747769990.273,1136201999781.2134,1136201999781.2134,442018880512.9897
7,1558193905581.907,1668229796929.9492,1543055719058.809,2973117512358.749,10372671593035.629,1170149788343.438,1170149788343.438,498346259082.18036
8,1530831398509.4219,1658674654226.9338,1512818692545.0337,3118246668101.6978,10319209075198.812,1146558287012.8308,1146558287012.8308,480387807249.85144
9,1382540741964.8232,1690382147832.1685,1489833641526.816,2831834577147.977,9726298806999.215,1179224685081.3923,1179224685081.3923,446806136431.88776
1,1863365857873.4224,1756578809469.5142,1554343680134.273,2954002141503.9707,13122839514131.938,1194318087270.3848,1194318087270.3848,831921616924.251
2,1780385456981.091,1672233547662.0151,1475823715108.783,2964001778258.267,13386974759146.912,1136286361922.0962,1136286361922.0962,761665555487.456
3,1755759700005.9556,1754758604083.9402,1614909841666.4805,3032670127853.615,11708686392238.938,1138111194662.7847,1138111194662.7847,711354221147.6018
4,1692108805402.5398,1694426067134.0303,1551598244314.554,3075822598136.4644,12113028042378.209,1164589376873.3125,1164589376873.3125,698607053034.2654
5,1619204271965.4426,1653552269193.8008,1494042230772.587,3044108876064.8193,11194914322358.682,1146325701236.8794,1146325701236.8794,662124229705.8892
6,1478994700952.2976,1665167025973.9202,1514311766954.0532,3210624735036.9497,11406413348692.902,1121771454405.8142,1121771454405.8142,543009423595.706
7,1584873170192.3748,1757399039704.987,1611534372571.0986,3110357994474.655,11201526800449.973,1161001824431.9702,1161001824431.9702,455103930844.1813
8,1511616555803.4565,1613150681523.8633,1462512185487.6018,2927225076013.2554,9871011950757.527,1114557061918.8774,1114557061918.8774,454632210050.59924
9,1451840012288.468,1676494248262.8267,1506508876743.101,3235602049522.4863,8353146901610.736,1169817204552.52,1169817204552.52,419644875478.656
1,1573118636021.2158,1559378792156.2725,1393287532010.9373,2643044554200.7285,11775549250954.562,1095818644559.0693,1095818644559.0693,715894297845.7323
2,1928774542687.3945,1669804998001.046,1525583950472.385,3003014298287.3037,12793054606926.545,1169495110424.8037,1169495110424.8037,897833498047.9995
3,1504932965392.0103,1717913896676.5652,1483973557877.7112,3067697804676.0786,11414834505182.562,1176772843104.9275,1176772843104.9275,666221908945.1763
4,1546686287081.5474,1636932618706.855,1459150507574.6323,2964589209364.2163,11685134543707.225,1145819583373.0798,1145819583373.0798,554064293057.761
5,1545788148441.4585,1646986029399.9248,1480518815810.5781,2970253867542.02,9754725244006.719,1176873180679.8982,1176873180679.8982,522656900729.345
6,1402034720175.1719,1598204761046.4185,1439091325671.5964,2818554853025.5356,10525786279302.418,1130712456676.1162,1130712456676.1162,402383511763.9276
7,1490587165731.2625,1697369989545.3203,1506787451703.0623,3322285342501.5566,11093743346453.973,1168722005093.261,1168722005093.261,530661211925.7429
8,1678359878749.0366,1724849811685.1658,1566375965414.036,3434327928029.1113,9897622018658.807,1139524766409.215,1139524766409.215,487611442241.14575
9,1517057143693.399,1719993426121.868,1531116103193.449,3254794938777.9746,9787349616594.68,1185711848796.7437,1185711848796.7437,350820468414.47736
1,2036305565263.0461,1706778344610.6335,1499260973088.2056,2886465093541.581,12684750901374.951,1164882915466.6443,1164882915466.6443,937452845932.1931
2,1547897629185.4128,1694060936286.7363,1484026423331.0454,2700016380090.949,12642392516152.783,1163378333291.767,1163378333291.767,703985923234.0553
3,1523222771083.23,1705249124879.9575,1497175875667.3262,2994173476801.9326,12164654560988.988,1181333361799.127,1181333361799.127,712154100080.1099
