Priority,ICPP22,TOPC24,Fair,minTime,minArea,Topt
area,2590810930736.029,2590810930736.029,2590810930736.029,4366063103654.723,12583639631892.0,1940591761106.8574,1139378703660.5234,1940591761106.8574
length,2616807248068.996,2616807248068.996,2616807248068.996,4300282028638.582,12583639631892.0,1940591761106.8574,1139378703660.5234,1940591761106.8574
FIFO,1627558244153.692,1627558244153.692,1627558244153.692,2550729969749.948,11600921523451.0,1178260514470.2031,1178260514470.2031,1053498725349.901
procs,1710792300893.9807,1710792300893.9807,1710792300893.9807,2619964474973.252,11600921523451.0,1178260514470.2031,1178260514470.2031,1053498725349.901
area,1730305668166.6392,1730305668166.6392,1730305668166.6392,2765757218497.5415,11600921523451.0,1178260514470.2031,1178260514470.2031,1053498725349.901
length,1755431985394.1326,1755431985394.1326,1755431985394.1326,2777487503818.3833,11600921523451.0,1178260514470.2031,1178260514470.2031,1053498725349.901
FIFO,1282602687328.0315,1282602687328.0315,1282602687328.0315,2016428262476.709,9542347828172.0,1082181027816.6309,1082181027816.6309,904299404971.554
procs,1364902734983.1433,1364902734983.1433,1364902734983.1433,2109737786345.463,9542347828172.0,1082181027816.6309,1082181027816.6309,904299404971.554
area,1405786101903.3203,1405786101903.3203,1405786101903.3203,2567896790514.5283,9542347828172.0,1082181027816.6309,1082181027816.6309,904299404971.554
length,1414692942399.9216,1414692942399.9216,1414692942399.9216,2467052868692.3975,9542347828172.0,1082181027816.6309,1082181027816.6309,904299404971.554
FIFO,1623633199436.3345,1623633199436.3345,1623633199436.3345,1841353049042.733,11747839401575.0,1176134208861.3164,1176134208861.3164,1131474472723.203
procs,1653802468165.2766,1653802468165.2766,1653802468165.2766,1849696638905.5928,11747839401575.0,1176134208861.3164,1176134208861.3164,1131474472723.203
area,1907567297620.7568,1907567297620.7568,1907567297620.7568,2208308713320.984,11747839401575.0,1176134208861.3164,1176134208861.3164,1131474472723.203
length,1935837769168.7886,1935837769168.7886,1935837769168.7886,2261015505313.932,11747839401575.0,1176134208861.3164,1176134208861.3164,1131474472723.203
FIFO,1406613522348.6704,1406613522348.6704,1406613522348.6704,1710922168973.5173,9918911332780.0,1139323402174.08,1139323402174.08,869588178149.6626
procs,1520808731357.1553,1520808731357.1553,1520808731357.1553,1861110664122.3115,9918911332780.0,1139323402174.08,1139323402174.08,869588178149.6626
area,1453858644167.087,1453858644167.087,1453858644167.087,2122504997224.135,9918911332780.0,1139323402174.08,1139323402174.08,869588178149.6626
length,1469719980165.9812,1469719980165.9812,1469719980165.9812,2056578448665.9033,9918911332780.0,1139323402174.08,1139323402174.08,869588178149.6626
FIFO,1388785893749.8286,1388785893749.8286,1388785893749.8286,1860928020738.4783,11243098267100.0,1178316825216.543,1178316825216.543,1081365471287.7615
procs,1512281648565.923,1512281648565.923,1512281648565.923,1842858373524.2988,11243098267100.0,1178316825216.543,1178316825216.543,1081365471287.7615
area,1712696777655.5837,1712696777655.5837,1712696777655.5837,2695416788524.943,11243098267100.0,1178316825216.543,1178316825216.543,1081365471287.7615
length,1642846100557.4048,1642846100557.4048,1642846100557.4048,2589497609973.7734,11243098267100.0,1178316825216.543,1178316825216.543,1081365471287.7615
FIFO,2229270483779.453,2229270483779.453,2229270483779.453,2627026366357.109,10030384157032.0,1789209294912.8892,1152213956363.0156,1789209294912.8892
procs,2290682293011.294,2290682293011.294,2290682293011.294,2793855305504.3584,10030384157032.0,1789209294912.8892,1152213956363.0156,1789209294912.8892
area,2317073414595.979,2317073414595.979,2317073414595.979,2990107166353.151,10030384157032.0,1789209294912.8892,1152213956363.0156,1789209294912.8892
length,2324471496007.9946,2324471496007.9946,2324471496007.9946,3033989600423.969,10030384157032.0,1789209294912.8892,1152213956363.0156,1789209294912.8892
FIFO,1427874878767.6973,1427874878767.6973,1427874878767.6973,2029518118279.5642,11078881696744.0,1211099486442.0898,1211099486442.0898,738186446174.5889
procs,1495614597567.2837,1495614597567.2837,1495614597567.2837,1978645621196.668,11078881696744.0,1211099486442.0898,1211099486442.0898,738186446174.5889
area,1617102183476.4492,1617102183476.4492,1617102183476.4492,2188143524279.9072,11078881696744.0,1211099486442.0898,1211099486442.0898,738186446174.5889
length,1626349555431.5935,1626349555431.5935,1626349555431.5935,2275682814613.3203,11078881696744.0,1211099486442.0898,1211099486442.0898,738186446174.5889
FIFO,1297795369960.0686,1297795369960.0686,1297795369960.0686,1378004791465.2034,10100968581496.0,1157132950228.0234,1157132950228.0234,669998307594.8817
procs,1362157968452.1882,1362157968452.1882,1362157968452.1882,1588334175432.0654,10100968581496.0,1157132950228.0234,1157132950228.0234,669998307594.8817
area,1417089370244.48,1417089370244.48,1417089370244.48,1732837721775.651,10100968581496.0,1157132950228.0234,1157132950228.0234,669998307594.8817
length,1449347102522.5037,1449347102522.5037,1449347102522.5037,1759283832771.0862,10100968581496.0,1157132950228.0234,1157132950228.0234,669998307594.8817
FIFO,1547492546614.4763,1547492546614.4763,1547492546614.4763,2050900008186.6719,10546997242274.0,1137886742995.5977,1137886742995.5977,1049613301669.3326
procs,1576359259573.7085,1576359259573.7085,1576359259573.7085,2290505179032.414,10546997242274.0,1137886742995.5977,1137886742995.5977,1049613301669.3326
area,1747402425994.2822,1747402425994.2822,1747402425994.2822,2468262523511.8003,10546997242274.0,1137886742995.5977,1137886742995.5977,1049613301669.3326
length,1754708908506.5159,1754708908506.5159,1754708908506.5159,2587404152399.132,10546997242274.0,1137886742995.5977,1137886742995.5977,1049613301669.3326
FIFO,1409884051426.761,1409884051426.761,1409884051426.761,1702759986823.362,9703807256648.0,1185584794005.4336,1185584794005.4336,789778450413.5747
procs,1594487701290.1921,1594487701290.1921,1594487701290.1921,1909108359141.3215,9703807256648.0,1185584794005.4336,1185584794005.4336,789778450413.5747
area,1511023655653.1445,1511023655653.1445,1511023655653.1445,1997787934815.5308,9703807256648.0,1185584794005.4336,1185584794005.4336,789778450413.5747
length,1519648999020.8987,1519648999020.8987,1519648999020.8987,2020052212880.4395,9703807256648.0,1185584794005.4336,1185584794005.4336,789778450413.5747
FIFO,1403100074377.0032,1403100074377.0032,1403100074377.0032,1589326171865.7256,10452993147568.0,1137638799205.67,1137638799205.67,728440536560.6552
procs,1475128904150.6448,1475128904150.6448,1475128904150.6448,1723877065464.0298,10452993147568.0,1137638799205.67,1137638799205.67,728440536560.6552
area,1550007222295.189,1550007222295.189,1550007222295.189,1938079454912.349,10452993147568.0,1137638799205.67,1137638799205.67,728440536560.6552
length,1562897807780.0103,1562897807780.0103,1562897807780.0103,2028684726566.561,10452993147568.0,1137638799205.67,1137638799205.67,728440536560.6552
FIFO,1920885266655.0076,1920885266655.0076,1920885266655.0076,2249346694511.866,10904925724654.0,1594764583394.1367,1143163215727.3926,1594764583394.1367
procs,1912898535804.3164,1912898535804.3164,1912898535804.3164,2357833776688.0684,10904925724654.0,1594764583394.1367,1143163215727.3926,1594764583394.1367
area,1988276077360.6965,1988276077360.6965,1988276077360.6965,2626617761725.2954,10904925724654.0,1594764583394.1367,1143163215727.3926,1594764583394.1367
length,1987502841403.542,1987502841403.542,1987502841403.542,2737540716096.6143,10904925724654.0,1594764583394.1367,1143163215727.3926,1594764583394.1367
FIFO,2438540934392.126,2438540934392.126,2438540934392.126,2722189618911.0674,10376117079438.0,1698459372827.8826,1129708119290.75,1698459372827.8826
procs,2611960048690.5874,2611960048690.5874,2611960048690.5874,2830018915967.8086,10376117079438.0,1698459372827.8826,1129708119290.75,1698459372827.8826
area,2632411506844.629,2632411506844.629,2632411506844.629,3157278599660.1426,10376117079438.0,1698459372827.8826,1129708119290.75,1698459372827.8826
length,2637932549546.475,2637932549546.475,2637932549546.475,3165322882063.424,10376117079438.0,1698459372827.8826,1129708119290.75,1698459372827.8826
FIFO,1231239855990.937,1231239855990.937,1231239855990.937,1397674269984.2544,9966658813856.0,1113240698448.4707,1113240698448.4707,725836782653.6097
procs,1292461710156.5723,1292461710156.5723,1292461710156.5723,1583701067745.0544,9966658813856.0,1113240698448.4707,1113240698448.4707,725836782653.6097
area,1379236798211.283,1379236798211.283,1379236798211.283,1812487396915.2056,9966658813856.0,1113240698448.4707,1113240698448.4707,725836782653.6097
length,1393808576886.302,1393808576886.302,1393808576886.302,1815269542850.6396,9966658813856.0,1113240698448.4707,1113240698448.4707,725836782653.6097
FIFO,2122193091213.4883,2122193091213.4883,2122193091213.4883,2299782037646.338,11394027685586.0,1610463752825.2627,1203378828897.2383,1610463752825.2627
procs,2196609358703.3867,2196609358703.3867,2196609358703.3867,2666604770045.2344,11394027685586.0,1610463752825.2627,1203378828897.2383,1610463752825.2627
area,2278762048894.07,2278762048894.07,2278762048894.07,2644779093819.507,11394027685586.0,1610463752825.2627,1203378828897.2383,1610463752825.2627
length,2289620748385.178,2289620748385.178,2289620748385.178,2736983889460.591,11394027685586.0,1610463752825.2627,1203378828897.2383,1610463752825.2627
FIFO,2386142786725.242,2386142786725.242,2386142786725.242,2828381871335.9517,11879966075340.0,2158304045962.6619,1212553384361.789,2158304045962.6619
procs,2451184451456.496,2451184451456.496,2451184451456.496,3091720701355.5073,11879966075340.0,2158304045962.6619,1212553384361.789,2158304045962.6619
area,2490727216614.6987,2490727216614.6987,2490727216614.6987,3205672571916.273,11879966075340.0,2158304045962.6619,1212553384361.789,2158304045962.6619
length,2491733277469.042,2491733277469.042,2491733277469.042,3292004800236.926,11879966075340.0,2158304045962.6619,1212553384361.789,2158304045962.6619
FIFO,1241011803585.8142,1241011803585.8142,1241011803585.8142,1546816569193.8496,10612356017398.0,1135381482492.709,1135381482492.709,447645845814.65485
procs,1298794771428.0876,1298794771428.0876,1298794771428.0876,1638243393067.9656,10612356017398.0,1135381482492.709,1135381482492.709,447645845814.65485
area,1342060800742.7444,1342060800742.7444,1342060800742.7444,1685878731064.3442,10612356017398.0,1135381482492.709,1135381482492.709,447645845814.65485
length,1367812439934.888,1367812439934.888,1367812439934.888,1797671631593.543,10612356017398.0,1135381482492.709,1135381482492.709,447645845814.65485
FIFO,1505880013624.3186,1505880013624.3186,1505880013624.3186,2219960765418.443,11637861087897.0,1117002829737.4668,1117002829737.4668,1011395603355.0831
procs,1550740986954.8235,1550740986954.8235,1550740986954.8235,2319111591689.3096,11637861087897.0,1117002829737.4668,1117002829737.4668,1011395603355.0831
area,1657171242593.2876,1657171242593.2876,1657171242593.2876,2351818074701.9805,11637861087897.0,1117002829737.4668,1117002829737.4668,1011395603355.0831
length,1675589335866.035,1675589335866.035,1675589335866.035,2416664581786.9873,11637861087897.0,1117002829737.4668,1117002829737.4668,1011395603355.0831
FIFO,2474578135359.521,2474578135359.521,2474578135359.521,2561677230454.277,10663231432633.0,1954182552803.7568,1184850433029.914,1954182552803.7568
procs,2534265250931.696,2534265250931.696,2534265250931.696,2582934206255.8726,10663231432633.0,1954182552803.7568,1184850433029.914,1954182552803.7568
area,2677836903742.1987,2677836903742.1987,2677836903742.1987,2832160440329.1514,10663231432633.0,1954182552803.7568,1184850433029.914,1954182552803.7568
length,2702443320745.2104,2702443320745.2104,2702443320745.2104,2863547681770.337,10663231432633.0,1954182552803.7568,1184850433029.914,1954182552803.7568
FIFO,1430930054477.1257,1430930054477.1257,1430930054477.1257,1794076233451.3687,12585897852106.0,1173683580204.8516,1173683580204.8516,783581831747.9452
procs,1469406495387.6877,1469406495387.6877,1469406495387.6877,2087836845105.942,12585897852106.0,1173683580204.8516,1173683580204.8516,783581831747.9452
area,1595316919948.4026,1595316919948.4026,1595316919948.4026,2231539717074.4272,12585897852106.0,1173683580204.8516,1173683580204.8516,783581831747.9452
length,1616988221265.2466,1616988221265.2466,1616988221265.2466,2389027847614.1685,12585897852106.0,1173683580204.8516,1173683580204.8516,783581831747.9452
FIFO,1556593639274.119,1556593639274.119,1556593639274.119,1844161050426.0713,10686168583488.0,1131252248293.793,1131252248293.793,1069922454628.4652
procs,1602854356747.5205,1602854356747.5205,1602854356747.5205,2167268504124.943,10686168583488.0,1131252248293.793,1131252248293.793,1069922454628.4652
area,1703627128885.6392,1703627128885.6392,1703627128885.6392,2538986010367.855,10686168583488.0,1131252248293.793,1131252248293.793,1069922454628.4652
length,1649211309665.1553,1649211309665.1553,1649211309665.1553,2402548165837.953,10686168583488.0,1131252248293.793,1131252248293.793,1069922454628.4652
FIFO,1682426029303.9573,1682426029303.9573,1682426029303.9573,1895111176273.5208,11153486244332.0,1161470978661.5664,1161470978661.5664,954955176633.5372
procs,1782805359640.2163,1782805359640.2163,1782805359640.2163,1990153817889.245,11153486244332.0,1161470978661.5664,1161470978661.5664,954955176633.5372
area,1797566025026.2183,1797566025026.2183,1797566025026.2183,2010145157228.2366,11153486244332.0,1161470978661.5664,1161470978661.5664,954955176633.5372
length,1816114789954.328,1816114789954.328,1816114789954.328,2072169649712.7883,11153486244332.0,1161470978661.5664,1161470978661.5664,954955176633.5372
FIFO,1905142351299.9888,1905142351299.9888,1905142351299.9888,2636982122755.5938,10428858262126.0,1360283119925.8372,1148272281254.662,1360283119925.8372
procs,1904671669952.482,1904671669952.482,1904671669952.482,2962380576674.091,10428858262126.0,1360283119925.8372,1148272281254.662,1360283119925.8372
area,1910720757899.104,1910720757899.104,1910720757899.104,2721175323580.135,10428858262126.0,1360283119925.8372,1148272281254.662,1360283119925.8372
length,1915738574251.1245,1915738574251.1245,1915738574251.1245,2718584369372.9053,10428858262126.0,1360283119925.8372,1148272281254.662,1360283119925.8372
FIFO,1754473662354.3274,1754473662354.3274,1754473662354.3274,2080331436259.8503,11396870812836.0,1421070322097.4722,1102173494748.461,1421070322097.4722
procs,1837827934215.1362,1837827934215.1362,1837827934215.1362,2293671114215.7334,11396870812836.0,1421070322097.4722,1102173494748.461,1421070322097.4722
area,2045748442762.6377,2045748442762.6377,2045748442762.6377,2491768984832.46,11396870812836.0,1421070322097.4722,1102173494748.461,1421070322097.4722
length,2057880352876.5342,2057880352876.5342,2057880352876.5342,2563718089469.7554,11396870812836.0,1421070322097.4722,1102173494748.461,1421070322097.4722
FIFO,1661600285447.6099,1661600285447.6099,1661600285447.6099,1892872237552.1565,11364888443624.0,1175767767182.3027,1175767767182.3027,1122156249102.1672
procs,1714351119724.3108,1714351119724.3108,1714351119724.3108,1990383622798.352,11364888443624.0,1175767767182.3027,1175767767182.3027,1122156249102.1672
area,1909229181712.9705,1909229181712.9705,1909229181712.9705,2342613081201.5317,11364888443624.0,1175767767182.3027,1175767767182.3027,1122156249102.1672
length,1920193633856.422,1920193633856.422,1920193633856.422,2280432981051.035,11364888443624.0,1175767767182.3027,1175767767182.3027,1122156249102.1672
FIFO,1824133864440.7622,1824133864440.7622,1824133864440.7622,2004384973260.69,9983382910559.0,1309055136062.465,1120557327627.6426,1309055136062.465
procs,1867834686267.2268,1867834686267.2268,1867834686267.2268,2230132339812.9297,9983382910559.0,1309055136062.465,1120557327627.6426,1309055136062.465
area,1981263780133.9976,1981263780133.9976,1981263780133.9976,2395946920127.9077,9983382910559.0,1309055136062.465,1120557327627.6426,1309055136062.465
length,1992998628760.3228,1992998628760.3228,1992998628760.3228,2486765517763.679,9983382910559.0,1309055136062.465,1120557327627.6426,1309055136062.465
FIFO,2029187283512.4717,2029187283512.4717,2029187283512.4717,2790123099740.1353,12265155779528.0,1692919715761.0093,1146085984001.338,1692919715761.0093
procs,2049025131789.4407,2049025131789.4407,2049025131789.4407,2887941061548.912,12265155779528.0,1692919715761.0093,1146085984001.338,1692919715761.0093
area,2092545501276.7751,2092545501276.7751,2092545501276.7751,3374498396905.049,12265155779528.0,1692919715761.0093,1146085984001.338,1692919715761.0093
length,2079032887105.9517,2079032887105.9517,2079032887105.9517,3373011455145.182,12265155779528.0,1692919715761.0093,1146085984001.338,1692919715761.0093
FIFO,1699764583990.2036,1699764583990.2036,1699764583990.2036,1797501520694.1648,10479093026241.0,1123122906764.3203,1123122906764.3203,1033832198096.172
procs,1751996455369.0334,1751996455369.0334,1751996455369.0334,1838627603862.5781,10479093026241.0,1123122906764.3203,1123122906764.3203,1033832198096.172
area,1776328643321.7476,1776328643321.7476,1776328643321.7476,2004784154501.4482,10479093026241.0,1123122906764.3203,1123122906764.3203,1033832198096.172
length,1789843718917.7625,1789843718917.7625,1789843718917.7625,2007991817093.9956,10479093026241.0,1123122906764.3203,1123122906764.3203,1033832198096.172
FIFO,2601867244832.2686,2601867244832.2686,2601867244832.2686,2875704558638.0195,11539644586012.0,2269478772483.3906,1155801968118.2617,2269478772483.3906
procs,2819059153195.322,2819059153195.322,2819059153195.322,3162947051280.8013,11539644586012.0,2269478772483.3906,1155801968118.2617,2269478772483.3906
area,2868980171946.143,2868980171946.143,2868980171946.143,3137920909761.159,11539644586012.0,2269478772483.3906,1155801968118.2617,2269478772483.3906
length,2978707532202.7485,2978707532202.7485,2978707532202.7485,3074326540481.1445,11539644586012.0,2269478772483.3906,1155801968118.2617,2269478772483.3906
FIFO,2108138906363.104,2108138906363.104,2108138906363.104,2437638669427.919,9897957307144.0,1754328323609.4414,1131738821538.5234,1754328323609.4414
procs,2152873322935.1846,2152873322935.1846,2152873322935.1846,2737290479324.3384,9897957307144.0,1754328323609.4414,1131738821538.5234,1754328323609.4414
area,2272669374415.378,2272669374415.378,2272669374415.378,2915868742048.1245,9897957307144.0,1754328323609.4414,1131738821538.5234,1754328323609.4414
length,2283234054587.4624,2283234054587.4624,2283234054587.4624,2861861802147.957,9897957307144.0,1754328323609.4414,1131738821538.5234,1754328323609.4414
FIFO,1944660150227.8337,1944660150227.8337,1944660150227.8337,2171112783932.8582,10785893687352.0,1620612481500.471,1195069530931.2402,1620612481500.471
procs,2135522067126.1833,2135522067126.1833,2135522067126.1833,2482928868806.301,10785893687352.0,1620612481500.471,1195069530931.2402,1620612481500.471
area,2391975716797.3906,2391975716797.3906,2391975716797.3906,2630456945011.5854,10785893687352.0,1620612481500.471,1195069530931.2402,1620612481500.471
length,2417644831354.8228,2417644831354.8228,2417644831354.8228,2732564614652.961,10785893687352.0,1620612481500.471,1195069530931.2402,1620612481500.471
FIFO,1687050394790.6816,1687050394790.6816,1687050394790.6816,1999385371788.4062,11561101058929.0,1423613364608.0786,1166851472483.9805,1423613364608.0786
procs,1668788050846.2466,1668788050846.2466,1668788050846.2466,2259335926563.675,11561101058929.0,1423613364608.0786,1166851472483.9805,1423613364608.0786
area,1889215743537.2117,1889215743537.2117,1889215743537.2117,2394563346931.052,11561101058929.0,1423613364608.0786,1166851472483.9805,1423613364608.0786
length,1873257816878.6646,1873257816878.6646,1873257816878.6646,2453225859445.6357,11561101058929.0,1423613364608.0786,1166851472483.9805,1423613364608.0786
FIFO,1814634891528.3691,1814634891528.3691,1814634891528.3691,2384356339549.734,9789517571925.0,1103707142027.337,1086397356324.7598,1103707142027.337
procs,1923088461321.2349,1923088461321.2349,1923088461321.2349,2824337163831.7314,9789517571925.0,1103707142027.337,1086397356324.7598,1103707142027.337
area,2026771708104.1118,2026771708104.1118,2026771708104.1118,2388647088928.958,9789517571925.0,1103707142027.337,1086397356324.7598,1103707142027.337
length,2046888586108.2285,2046888586108.2285,2046888586108.2285,2382146747637.5693,9789517571925.0,1103707142027.337,1086397356324.7598,1103707142027.337
FIFO,1276294218176.7358,1276294218176.7358,1276294218176.7358,1587252660471.144,9642164551577.0,1146735394298.0977,1146735394298.0977,554343644161.7457
procs,1329457419402.4043,1329457419402.4043,1329457419402.4043,1891412754064.0315,9642164551577.0,1146735394298.0977,1146735394298.0977,554343644161.7457
area,1372429979521.7278,1372429979521.7278,1372429979521.7278,2091556084457.4683,9642164551577.0,1146735394298.0977,1146735394298.0977,554343644161.7457
length,1382399776636.0264,1382399776636.0264,1382399776636.0264,2153364470539.8474,9642164551577.0,1146735394298.0977,1146735394298.0977,554343644161.7457
FIFO,1938958989631.3647,1938958989631.3647,1938958989631.3647,2237104900383.3564,11327972501031.0,1412676596162.1663,1116012989264.6523,1412676596162.1663
procs,2048145116004.9666,2048145116004.9666,2048145116004.9666,2342035713261.1367,11327972501031.0,1412676596162.1663,1116012989264.6523,1412676596162.1663
area,2077601679683.3198,2077601679683.3198,2077601679683.3198,2749536109382.3423,11327972501031.0,1412676596162.1663,1116012989264.6523,1412676596162.1663
length,2079770848747.3555,2079770848747.3555,2079770848747.3555,2554146976592.061,11327972501031.0,1412676596162.1663,1116012989264.6523,1412676596162.1663
FIFO,1354180014581.8003,1354180014581.8003,1354180014581.8003,1705541147539.5686,11804817697984.0,1219168042036.33,1219168042036.33,623340241919.9535
procs,1436172804911.4978,1436172804911.4978,1436172804911.4978,1829082285570.9607,11804817697984.0,1219168042036.33,1219168042036.33,623340241919.9535
area,1551626448423.4277,1551626448423.4277,1551626448423.4277,2192176925311.708,11804817697984.0,1219168042036.33,1219168042036.33,623340241919.9535
length,1570602781246.2776,1570602781246.2776,1570602781246.2776,2095109418329.0134,11804817697984.0,1219168042036.33,1219168042036.33,623340241919.9535
FIFO,1283560748111.0723,1283560748111.0723,1283560748111.0723,1365523296894.3708,10300139469599.0,1165628671359.1914,1165628671359.1914,558355542699.0134
procs,1353776150192.966,1353776150192.966,1353776150192.966,1466273903171.995,10300139469599.0,1165628671359.1914,1165628671359.1914,558355542699.0134
area,1394417316221.8762,1394417316221.8762,1394417316221.8762,1715801284192.307,10300139469599.0,1165628671359.1914,1165628671359.1914,558355542699.0134
length,1413221067196.5068,1413221067196.5068,1413221067196.5068,1771512728624.5432,10300139469599.0,1165628671359.1914,1165628671359.1914,558355542699.0134
FIFO,1819691703057.5981,1819691703057.5981,1819691703057.5981,2196980279417.5554,10753896980308.0,1159673936825.0928,1149442764787.162,1159673936825.0928
procs,1999430378396.6777,1999430378396.6777,1999430378396.6777,2158770644818.3738,10753896980308.0,1159673936825.0928,1149442764787.162,1159673936825.0928
area,1977974416091.153,1977974416091.153,1977974416091.153,2321740577046.4746,10753896980308.0,1159673936825.0928,1149442764787.162,1159673936825.0928
length,1965096817974.2168,1965096817974.2168,1965096817974.2168,2332079154752.535,10753896980308.0,1159673936825.0928,1149442764787.162,1159673936825.0928
FIFO,1508971831784.8777,1508971831784.8777,1508971831784.8777,1732256052057.665,11499743244944.0,1098315316548.0879,1098315316548.0879,1009973626687.7732
