FIFO,1.2649207543008028,1.2649207543008028,1.2649207543008028,1.5274462187544509,8.114617112716392
procs,1.3175128573509138,1.3175128573509138,1.3175128573509138,1.6685670855075772,8.114617112716392
area,1.383788114811859,1.383788114811859,1.383788114811859,1.8131368208307854,8.114617112716392
length,1.3908000047021276,1.3908000047021276,1.3908000047021276,1.8284292718324595,8.114617112716392
