n,ICPP22,TOPC24,Fair,minTime,minArea,Topt
500,536025782277.6094,387232170026.7822,393658178586.0741,808877443966.2399,5771160863095.545,267383775245.83755,229027729973.4842,267383775245.83755
1000,800288725082.13,708768498666.9705,649956061039.3251,1409137353128.1099,7685621153169.592,453761307042.6359,453761307042.6359,340639185703.4603
1500,1201731930328.7964,959735459572.9167,927144760273.146,1729063846569.7678,7898240298558.727,646923204088.7283,646923204088.7283,501958607418.80566
2000,1309564660725.3594,1311369086983.625,1177302715887.6187,2506368294015.4893,10069119024890.912,906602021786.6697,906602021786.6697,585269369037.4414
2500,1527244542644.6772,1747291196689.9304,1576217125046.9458,2991917289479.965,11198188604657.771,1194586956820.2583,1194586956820.2583,526957863055.65295
3000,1676939701717.753,1951904482780.5942,1703430648774.077,3370831706329.6206,12489325005178.84,1349412039996.479,1349412039996.479,630432409335.7018
3500,2098294449967.8716,2304562521368.673,2019036652406.582,3880585700451.156,12316262008744.291,1607459267016.2705,1607459267016.2705,660921940100.4883
4000,2193772191155.5679,2568775114072.6426,2283561395276.7104,4379230154699.5425,14279020956254.785,1796318979515.383,1796318979515.383,828839331401.321
4500,2688943865778.2505,3094807263162.0645,2781846708748.9697,5274150005545.9,14260604118285.574,2145027512439.7122,2145027512439.7122,819197485099.2756
5000,2630033800146.8,3239236805271.881,2856902022932.003,5571899708049.468,14149606663642.512,2297558708310.4663,2297558708310.4663,823493071241.9629
500,391631626434.4818,301577555325.90454,307525571116.8307,640663400405.6901,4833030713962.938,204650188712.6136,204650188712.6136,160474325802.28094
1000,904722305020.094,836976238363.0526,779179106153.6399,1627910574516.7637,9467885277706.361,512829450187.2935,512829450187.2935,331406867708.83704
1500,1224478020083.416,981347942212.426,906408163831.7651,1923001497933.3132,9331152806812.002,677567753513.9442,677567753513.9442,455340351490.7037
2000,1207634456704.252,1339271634708.248,1224584042719.0127,2482367811759.7803,9370913054586.83,928114581154.9886,928114581154.9886,446786741588.7221
2500,1439929383603.003,1611888413952.0686,1439055201204.6907,2908255756736.8516,9632691861641.139,1144206002930.1143,1144206002930.1143,539851759515.16675
3000,1885050547006.6165,2024062256748.1624,1810839151164.9998,3572116812584.144,11475156980440.023,1416298862827.8757,1416298862827.8757,679024071534.7822
3500,1998776241398.3857,2299774020983.726,2073401070436.991,4223707730540.591,11280130902886.355,1627355462696.4373,1627355462696.4373,624457591264.0448
4000,2158361462280.876,2696420013811.0938,2364871212666.9287,4509698589640.947,15661199183216.85,1883102196515.6355,1883102196515.6355,766664742610.3131
4500,2650697039031.076,2951045852672.6494,2640685980539.9375,5204982490739.535,13739587146239.314,2070117637975.7915,2070117637975.7915,979755759060.8131
5000,2840359101615.658,3270461113406.3926,2914768239799.9395,5470963413662.617,14433808006326.912,2253694171824.662,2253694171824.662,957759437823.5531
500,659602895732.5862,437118986704.1984,473000555200.3824,825078967250.9496,6811233570061.307,275254338973.44507,250955521738.9233,275254338973.44507
1000,1019679409659.3396,722182325967.965,704662871314.7515,1395137165075.801,8013319205346.734,465924868767.7052,431688536857.19293,465924868767.7052
1500,1080988389860.9458,999052345484.9543,913560240205.1552,1860139632421.0024,8311111194318.09,668641725022.9851,668641725022.9851,474764342546.8
2000,1527750783535.091,1278876053419.3591,1215769371599.467,2527705826653.4097,9042337482178.943,887438988475.2064,887438988475.2064,590164375747.1603
2500,1845827393931.3428,1618106527972.0737,1477274250220.8591,3072791761329.8535,12508306646754.22,1123129478278.0815,1123129478278.0815,701027212131.9463
3000,1706094475859.2827,1927592846402.3413,1696488722129.8342,3357330890813.625,12735094851230.232,1344154258119.2576,1344154258119.2576,710334701394.6454
3500,1958628151122.0742,2394795136096.4355,2096628187302.3008,4168600048247.8755,13122893632319.979,1677184966132.027,1677184966132.027,665460434103.914
4000,2212720429035.0015,2614996912050.896,2286142711353.1963,4394773458352.03,12208216643258.86,1818554587773.511,1818554587773.511,866169737263.6831
4500,2552758002754.526,3003478328484.1895,2670596791400.043,4973582227525.364,12977557902379.328,2099025795988.6387,2099025795988.6387,778385403336.648
5000,2870749417426.9854,3312883298337.1147,2891220742398.3003,5730196321371.31,14314746086460.146,2321649222189.8975,2321649222189.8975,951472889705.5201
500,460773357528.2931,378870485258.58215,355913064244.24347,684135881454.8555,6114278995671.28,235322884322.71765,235322884322.71765,193094169915.9994
1000,1047937500500.6011,680415014629.8016,703179901726.4984,1583782359504.7036,7455049768177.135,456674693528.2205,456674693528.2205,453545226578.65576
1500,1013197645568.5884,1003594906834.2369,898008036696.6494,1967921581073.487,9962310312426.592,685342374425.7626,685342374425.7626,433666423534.0902
2000,1605813452627.3362,1341346607247.7007,1214009664695.964,2528216785688.0063,11794193600717.01,903916923732.5525,903916923732.5525,531025749173.7356
2500,1631635391283.7695,1588979948924.3105,1437497783691.1848,2879809853465.7505,10751072795761.941,1098012605082.4982,1098012605082.4982,649051617922.568
3000,1953806156591.1062,2123953389395.6448,1878379379757.3325,3686436237847.346,11271707152548.016,1469969497947.879,1469969497947.879,631290932130.0836
3500,2151997391932.212,2340027971391.4917,2118155903643.66,4084841857080.622,12987689288785.188,1617875633102.3833,1617875633102.3833,746181739959.2853
4000,2352132201679.975,2736471459324.335,2405166276994.504,4597687673698.0205,13493376933371.635,1899384435286.6365,1899384435286.6365,663733474445.3828
4500,2544447140155.4683,3036591231576.908,2664529638632.9634,5031880442925.656,12953478451870.445,2127950382375.2314,2127950382375.2314,682206284570.72
5000,2636481180321.8994,3314273902726.298,2880144739899.8105,5347763690059.507,13724891701742.953,2303604938924.2944,2303604938924.2944,853609712238.3082
500,800966149300.8809,493046344111.6754,552003268781.6792,955283345988.148,5475336830100.58,344323703120.9738,245858534854.35345,344323703120.9738
1000,830179865149.0161,710249368300.0233,623299129537.7664,1348199073939.3977,7331506193881.665,485283515869.29193,485283515869.29193,375058248117.4653
1500,1006332414038.8259,941148547477.1001,865384168824.6749,1865534570634.5889,8555479797921.264,649551800800.3171,649551800800.3171,371993791806.4452
2000,1247174276610.7104,1279960293172.5273,1146650108877.294,2372477646575.722,9852682908513.93,886068931026.1178,886068931026.1178,561295342866.6594
2500,1532921734520.654,1645701667388.2827,1517771760118.6128,2890491057261.167,10345857500991.137,1130358153872.6167,1130358153872.6167,600016720581.4052
3000,1811179783774.6035,1976514539296.3064,1741330409408.4946,3591812124892.8823,11060185498463.635,1378323720047.792,1378323720047.792,648358874439.175
3500,2170479477182.1118,2334241090197.6685,2152322598189.7632,3842728138436.695,12580784114600.014,1644003550117.0693,1644003550117.0693,657770955087.27
4000,2225269940976.637,2673482398390.1724,2367423231839.037,4649861537788.942,14243358556209.291,1848354805728.741,1848354805728.741,739344466380.6428
4500,2568510184416.2744,3009483518842.434,2652380631320.417,5031073878741.316,14768434042841.926,2080574883311.9612,2080574883311.9612,949714513789.1661
5000,2736472614604.2,3312904286115.0327,2839016937541.062,5755898611536.068,14890778582364.814,2245397521111.017,2245397521111.017,939789130332.7766
500,660421802344.7815,364577738865.1846,415048975594.57465,840250199115.6027,5025324273700.706,281523514419.6231,237625710253.09088,281523514419.6231
1000,794885919859.2202,754753356908.9983,718985473104.5828,1336158476261.3694,7727675343796.776,495095387364.3356,495095387364.3356,348041392363.6889
1500,1112277296488.8916,1020270122051.4286,941086962219.522,1914302589126.7222,8961490190357.605,718356591585.6351,718356591585.6351,421726629364.28735
2000,1332556822841.3884,1373357644064.7656,1236383113835.9531,2564069784019.0083,9914610677873.44,958533122328.3368,958533122328.3368,576876774224.9357
2500,1530698804295.7217,1640796369068.5417,1453497821841.7927,2982976116540.668,12524657740473.451,1141216632642.605,1141216632642.605,623861912743.6709
3000,1717430767358.9946,1924485756686.502,1775159186325.927,3326312499236.41,12107790196618.018,1384594921081.2466,1384594921081.2466,558294057897.1418
3500,2130999225834.2734,2207746551257.1953,1961717503708.711,3728852258751.83,12069760636111.064,1548644663103.2336,1548644663103.2336,926044941328.0665
4000,2095149371119.1313,2640443576750.439,2327018205826.6626,4354869102433.0166,11675634634762.27,1865387682095.6184,1865387682095.6184,656227774991.8862
4500,2522562172834.5884,2963397434145.368,2625199279172.3706,5413044712618.546,13459729215832.9,2068576479122.7307,2068576479122.7307,796278812234.2255
5000,2848035852241.5303,3272232891999.9863,2919330867951.3096,5406912675454.33,14102983822250.94,2294335896756.2993,2294335896756.2993,1035002551650.6624
500,718987309669.2485,410959841340.271,430439666586.812,853076764638.7399,5601747459435.3955,340369119681.2498,255630710578.82486,340369119681.2498
1000,864041790638.3138,672295001832.4731,668230041596.0145,1502994821597.0396,7882975635143.252,440979508140.935,440979508140.935,329255239647.7061
1500,981750276280.335,997537827246.9517,930525365275.1443,1937624455447.4463,9098731054723.787,695398175790.843,695398175790.843,420714856958.7207
2000,1265771950387.7468,1352831750160.381,1224620759654.1982,2348422313234.292,10764367570591.023,930459984733.0992,930459984733.0992,558961003462.6909
2500,1722992185700.0364,1690127286022.3447,1493627810801.603,3138663457161.503,12400571978197.316,1183582358586.0464,1183582358586.0464,643383264253.3706
3000,1979378029568.2363,2082428344728.1917,1882695283667.7756,3788888946429.186,11779594352356.627,1384461243757.7349,1384461243757.7349,804199518598.3164
3500,1895321507493.994,2257245908494.6753,2000255222870.3203,4116246535724.598,15791068225237.018,1568342428634.349,1568342428634.349,726781004561.2238
4000,2198348858215.574,2593349782497.5586,2276422511897.9697,4433467865524.309,12940320760357.121,1820420925189.9578,1820420925189.9578,699564296504.3868
4500,2432892220519.075,2988949577677.801,2599773209302.1865,4729506310556.458,13645826424618.889,2066507669182.3755,2066507669182.3755,781540016409.616
5000,2763378388814.5713,3286994039138.1157,2910587358072.388,5365671322495.171,14025833656603.0,2322283716855.5273,2322283716855.5273,801001333112.1187
500,451229021394.714,380488708948.77045,382209781841.05786,897240097205.3671,6896600472559.768,253869146120.1352,253869146120.1352,176666687627.73108
1000,911351354796.4263,701882934744.3918,692834228565.6832,1522604149187.0295,6909330697928.2705,496066284713.673,496066284713.673,352527440860.60455
1500,1109007170234.6545,980863550079.7551,905919869933.7036,2050635417219.3794,8784274454160.301,669616318118.1989,669616318118.1989,442626484144.6575
2000,1450569201207.2114,1242444308478.2412,1171041220731.0352,2240818874215.4824,9299385359053.83,864247684813.5957,864247684813.5957,485485795947.7898
2500,1699877904428.3213,1645272107164.7278,1512810347376.3274,2786949811896.4927,11259803967982.977,1106987546306.693,1106987546306.693,592098557703.996
3000,1766962766385.9995,2054379967940.859,1801516165466.3918,3593586187934.3335,11555016678121.164,1429729216577.7273,1429729216577.7273,592262966293.8391
3500,1898247046336.9368,2260053113782.23,1976574592314.8477,4198335627607.378,13639570869274.895,1570894759501.847,1570894759501.847,674225649599.3413
4000,2205693380643.635,2688347049142.8066,2379476791986.803,4580663573174.083,12378346348497.318,1814855181675.2307,1814855181675.2307,706939404257.0135
4500,2410092968890.6655,2996605203593.552,2648193594550.8496,4924600711121.82,14097686971988.607,2094529203658.8474,2094529203658.8474,714740066939.6809
5000,2693502227948.357,3287591985915.691,2880876676269.889,5263123272110.172,14247930480314.496,2313587679801.484,2313587679801.484,850965507582.2933
500,592589024650.575,365614912514.00195,366475099624.7013,916322020664.8044,4775693554810.961,231424189589.70026,231424189589.70026,224172005637.63007
1000,1072424438653.4036,782795819669.5763,763234070939.8604,1421120859668.462,7370003717968.467,469783396949.03314,469783396949.03314,469151019104.7717
1500,1276454754868.2395,1082913892926.5459,1026302108806.428,2028559543081.9497,9765348620277.068,713060250436.344,713060250436.344,510566125119.6734
2000,1401640302159.292,1323973506980.7817,1217554150216.139,2406553423024.1064,10332807928173.654,888898037416.2772,888898037416.2772,522036029212.64233
2500,1721671090426.1729,1662559356740.5215,1532955834303.5833,3075325286618.5913,11542887359371.232,1141776722113.3713,1141776722113.3713,633139778370.9321
3000,1780675625744.4094,2015003995107.2524,1802192999609.2358,3546788593723.961,10946210169109.422,1420556892379.9797,1420556892379.9797,609075533642.758
3500,1823545424310.314,2204711726209.3843,1930838779692.3213,4018504103107.5156,13153193207978.418,1539730391020.9673,1539730391020.9673,679817903518.3802
4000,2092513495268.714,2558612265560.4224,2269445246335.4165,4460185477427.664,13585741743682.564,1796044071312.7588,1796044071312.7588,801573590677.6279
4500,2575969534759.44,3029804912500.2466,2703566598052.5493,4964085129805.884,15274211117939.775,2093847208331.5754,2093847208331.5754,836709125259.4377
5000,2655759715943.3296,3188194898985.0444,2818150456302.3003,5175821027082.745,13668517774369.62,2205491919845.7544,2205491919845.7544,956876362402.6149
500,532205039606.8572,378336890848.5645,342123881547.12415,742050907177.1948,4788298459291.23,256029753047.62582,256029753047.62582,211540676900.629
1000,570479351020.1982,630526212385.1472,563617191064.6924,1351497245369.0706,6863742988501.439,431361238548.6275,431361238548.6275,219178337168.3967
1500,1005616827951.9587,997233707907.3612,884472473918.4392,1995258323825.2725,9147392376623.53,692130653028.2267,692130653028.2267,367647873684.86127
2000,1462334058933.0305,1337768146592.5532,1174908230452.689,2591377021629.167,9867465070644.076,917107542144.7053,917107542144.7053,491167136989.61304
2500,1473623695780.0457,1663573563565.0173,1498498325723.8142,2908688353582.724,12601671131492.666,1140617694953.6917,1140617694953.6917,648828828967.424
3000,1659908855919.011,2012182542357.3752,1767966201686.9675,3444829813189.51,11171963818563.002,1396708444251.3926,1396708444251.3926,673762568330.4941
3500,1954568587786.731,2313035862067.678,2015973057656.9165,3925171385809.0327,11495011247862.256,1605291749700.1042,1605291749700.1042,681984522767.6333
4000,2227386128141.6694,2610224195700.6733,2339476886025.3784,4347770799086.1846,12861291700887.904,1856087130805.4949,1856087130805.4949,758029625354.6293
4500,2434198617841.537,2958244568385.6294,2595472938498.3047,4761058801782.953,13925024085337.934,2076133126215.1729,2076133126215.1729,695063997676.3901
5000,2701598273145.2935,3299436012028.088,2904001121557.201,5506144769994.483,12939656682063.63,2344829455837.226,2344829455837.226,773288251382.5532
500,782212163875.8083,428151464387.4342,487530746641.2805,904678034987.4119,5912297975726.574,314324368361.1908,232984893454.848,314324368361.1908
1000,717375187623.5237,627721574284.6736,578637864928.6558,1389847067691.7104,7569143435403.65,441610411441.71594,441610411441.71594,281635698997.3883
1500,1141485536786.8245,1032774324790.9183,918762626016.8063,1963843233535.0088,9009264615026.182,706844603895.1868,706844603895.1868,474019071644.0834
2000,1459880084113.103,1528853215811.9673,1396069262418.7654,2558437424666.088,8484643087606.8955,909507706060.8346,909507706060.8346,577235679255.7091
2500,1603321066302.6511,1680566373078.0337,1500687757926.736,2855630250480.0874,11611202190750.871,1179443183929.8948,1179443183929.8948,633878979251.5946
3000,1723998176152.0708,2026082612171.278,1775354265997.0122,3431400705056.795,11218301652474.887,1384566987755.4905,1384566987755.4905,640650896656.6599
3500,1984333409464.2021,2302453435568.5356,2070504322265.2761,3818996158448.9355,12658921348235.746,1617135757676.4897,1617135757676.4897,623318820597.9565
4000,2315321433232.7554,2652442915864.4365,2357072305115.423,4579324970015.348,13712205738050.594,1772486013259.5984,1772486013259.5984,716138652620.5305
4500,2398708912427.2583,2955166437134.622,2590522851037.187,5026532978251.206,15552731121433.152,2068434730070.359,2068434730070.359,807911050514.9425
5000,2701568476168.8013,3283990641468.061,2878226500041.6807,5686183272017.516,13976436229818.219,2303458464643.192,2303458464643.192,842336907833.3617
500,629646763279.843,429526231050.2981,483489234577.94336,907863864078.1235,4785785637482.318,275033058943.6218,239278852279.0206,275033058943.6218
1000,911710742578.4274,745730902386.383,747598918495.7776,1435921128776.797,7418347469570.035,462241984335.2331,462241984335.2331,326830825128.9696
1500,833043422609.8036,922624062726.9305,816497293949.3389,1688203147269.2073,8278870282525.591,641510320790.8624,641510320790.8624,284594692160.8535
2000,1284095763575.1975,1362086879377.0566,1205861447312.883,2441400141231.8013,9926700248727.5,943919172645.733,943919172645.733,506309708305.0008
2500,1362421399236.6362,1532071128958.7769,1389831160438.202,2836189381603.183,9556404727604.994,1083274223551.3502,1083274223551.3502,432299295118.5875
3000,1768049901072.3271,1977124044676.9473,1798179837229.2007,3391612186127.875,12647042424643.871,1383902014059.3271,1383902014059.3271,656501213272.1866
3500,1892710110899.9963,2299842950323.105,2034730488629.7036,3997487828078.279,12043780881233.031,1615052826564.394,1615052826564.394,579190490685.2643
4000,2202974001842.4116,2662256046353.4253,2415481311965.8247,4706321633069.141,13584225553972.754,1878812349350.7056,1878812349350.7056,815768684153.7424
4500,2654821526789.907,2980796089226.0654,2643557666216.8027,5316413455611.7,15590630772180.145,2077969740191.95,2077969740191.95,918191192066.3579
5000,2694347408907.3594,3277295827004.2563,2852123778755.042,5601068161953.421,13903036572193.309,2295523826820.884,2295523826820.884,828942381997.3551
500,449367002238.24194,407696718491.1904,396415918240.98883,834300552061.039,5074316119864.441,254632559203.75305,254632559203.75305,176216706054.93256
1000,723914266436.0894,658169868745.7866,602179253617.5933,1302264661886.0737,8202304239094.446,435140648210.8366,435140648210.8366,277141637076.9078
1500,1384562892538.6025,982695976430.0721,917310820011.6222,1899825502831.0803,8294695986866.9795,649749935769.3876,649749935769.3876,489520537188.2112
2000,1441835424988.634,1333782737630.2495,1229789523285.4,2404746609981.026,11362080490760.555,897570703614.47,897570703614.47,593653267435.9248
2500,1623189317898.4934,1687569971468.079,1496196091966.171,2989320991073.0293,11761627781943.605,1177326641844.9922,1177326641844.9922,531816226967.56836
3000,1624727235483.2732,1967324068257.1025,1743447000380.0671,3447720898670.642,12886302365968.39,1401068679056.5176,1401068679056.5176,565496248334.974
3500,2101134088741.9067,2293168788261.0093,2032250276448.2466,3853593712647.102,14674378728856.48,1622382095345.5537,1622382095345.5537,792423643981.1274
4000,2250827102105.2363,2728792712299.364,2436302136146.7,4520160996282.127,15009360281876.441,1906207284747.087,1906207284747.087,737557707984.0084
4500,2389561036899.3184,2908097894797.7407,2558948937314.6733,4962404504839.951,12253517175108.402,2031517706938.7822,2031517706938.7822,723978377495.9995
5000,2598908069405.8433,3291240421834.065,2891674952744.311,5309892677189.297,14771641202814.484,2311061140959.5806,2311061140959.5806,800795851051.4149
500,617837575922.8085,338753946490.6987,401745381942.49805,838522549277.0806,4474365593899.759,276850255035.4538,225094221383.51785,276850255035.4538
1000,900334706799.655,677034311873.6442,661894638437.3916,1401449743104.799,6924638855859.922,456420804921.83466,456420804921.83466,317241295413.7424
1500,1048723940431.9822,987841108802.0815,894308841887.3263,1876478381167.357,8860822790299.307,684959574701.8684,684959574701.8684,429942940170.1533
2000,1654824195968.4292,1347461249066.6252,1345213826769.8818,2531383591520.1167,10426772281203.967,930147166142.4119,930147166142.4119,688867499526.9022
2500,1510921087277.1772,1652502131704.4128,1443228252617.7468,2973766518496.588,9928056938411.072,1140650250852.7927,1140650250852.7927,514533506810.6378
3000,1735684485435.819,1986889144585.2778,1737343271958.0696,3468012735765.8364,12834012344407.545,1393444872285.7576,1393444872285.7576,658630874283.2646
3500,1819366622629.8652,2215435191422.9336,1945206755200.9292,3792591356830.196,11686746406291.746,1554738285144.1287,1554738285144.1287,646466155456.3228
4000,2315749395151.739,2666547019441.495,2397667283785.13,4834477427242.317,14769038703555.877,1867171068251.2393,1867171068251.2393,953343087150.7052
4500,2516909463893.536,2943311506437.3096,2647334268733.881,4942692955134.017,13950596203305.715,2009124094949.932,2009124094949.932,795172008999.9404
5000,2710522741890.609,3233597559289.2144,2922652486333.354,5384208059503.285,16592669962158.18,2224301274465.4927,2224301274465.4927,1024772572788.0149
500,499559397912.52234,330185015161.14935,320823410117.643,745484164278.7695,6302265330834.926,222257267864.41037,222257267864.41037,209935126152.64066
