500,2.3036161855872956,1.519318633470725,1.5708926146551305,3.168965326352519,22.668442819471768
1000,1.8462629856479778,1.5109920045849408,1.4403142632163068,3.0117777260568395,16.307509152850045
1500,1.5995966605714151,1.468605861108745,1.349262812642134,2.7925341856694565,12.844315677514215
2000,1.4638195738203135,1.4599833581245198,1.3280223363311154,2.667381236971191,10.94944176575
2500,1.355981275261601,1.4475309871612763,1.3057238764361239,2.5711372143894056,9.55256264010885
3000,1.2842155694784145,1.438412057392901,1.2808187479534041,2.531259364738516,8.62631397594391
3500,1.243593557067474,1.4361036694544518,1.2782209069684176,2.49192777036488,7.974429506643264
4000,1.2192087592468122,1.4362546003335475,1.2748562699252384,2.4540572422218836,7.288501392666738
4500,1.2004223555993037,1.4350290946713997,1.2657883390010904,2.421411571668131,6.7283878163729645
5000,1.179076981623977,1.4297423936470288,1.2581313406085435,2.3885007367268445,6.270951379595138
